WEC: ava. Rotation,WEC: max. Rotation,WEC: min. Rotation,WEC: ava. Power,WEC: max. Power,WEC: min. Power,WEC: ava. Nacel position including cable twisting,WEC: ava. reactive Power,WEC: max. reactive Power,WEC: min. reactive Power,WEC: ava. blade angle A,Sys 1 inverter 1 cabinet temp.,Sys 1 inverter 2 cabinet temp.,Sys 1 inverter 3 cabinet temp.,Sys 1 inverter 4 cabinet temp.,Sys 1 inverter 5 cabinet temp.,Sys 1 inverter 6 cabinet temp.,Sys 1 inverter 7 cabinet temp.,Sys 2 inverter 1 cabinet temp.,Sys 2 inverter 2 cabinet temp.,Sys 2 inverter 3 cabinet temp.,Sys 2 inverter 4 cabinet temp.,Sys 2 inverter 5 cabinet temp.,Sys 2 inverter 6 cabinet temp.,Sys 2 inverter 7 cabinet temp.,Spinner temp.,Front bearing temp.,Rear bearing temp.,Pitch cabinet blade A temp.,Pitch cabinet blade B temp.,Pitch cabinet blade C temp.,Blade A temp.,Blade B temp.,Blade C temp.,Rotor temp. 1,Rotor temp. 2,Stator temp. 1,Stator temp. 2,Nacelle ambient temp. 1,Nacelle ambient temp. 2,Nacelle temp.,Nacelle cabinet temp.,Main carrier temp.,Rectifier cabinet temp.,Yaw inverter cabinet temp.,Fan inverter cabinet temp.,Ambient temp.,Tower temp.,Control cabinet temp.,Transformer temp.,RTU: ava. Setpoint 1,Inverter averages,Inverter std dev,Predicted_Fault
14.15999985,14.92000008,13.36999989,3047.0,3148.0,2587.0,228.0,293.0,299.0,237.0,4.920000076,38.0,37.0,38.0,36.0,37.0,36.0,37.0,36.0,36.0,35.0,36.0,-14.0,0.0,-50.0,22.0,28.0,33.0,39.0,39.0,38.0,165.0,165.0,166.0,101.0,101.0,103.0,102.0,17.0,16.0,20.0,24.0,23.0,33.0,29.0,32.0,17.0,27.0,37.0,65.0,3050.0,36.54545593,0.934198678,NF
14.15999985,14.92000008,13.36999989,3047.0,3148.0,2587.0,228.0,293.0,299.0,237.0,4.920000076,38.0,37.0,38.0,36.0,37.0,36.0,37.0,36.0,36.0,35.0,36.0,-14.0,0.0,-50.0,22.0,28.0,33.0,39.0,39.0,38.0,165.0,165.0,166.0,101.0,101.0,103.0,102.0,17.0,16.0,20.0,24.0,23.0,33.0,29.0,32.0,17.0,27.0,37.0,65.0,3050.0,36.54545593,0.934198678,NF
9.680000305,15.48999977,1.350000024,1710.0,3184.0,0.0,228.0,177.0,1035.0,0.0,27.37999916,38.0,38.0,37.0,37.0,38.0,37.0,38.0,37.0,37.0,35.0,36.0,-14.0,0.0,-50.0,22.0,27.0,32.0,40.0,39.0,38.0,165.0,165.0,166.0,97.0,97.0,100.0,99.0,16.0,16.0,20.0,24.0,23.0,33.0,29.0,32.0,17.0,27.0,37.0,65.0,3050.0,37.09090805,0.943879783,NF
9.680000305,15.48999977,1.350000024,1710.0,3184.0,0.0,228.0,177.0,1035.0,0.0,27.37999916,38.0,38.0,37.0,37.0,38.0,37.0,38.0,37.0,37.0,35.0,36.0,-14.0,0.0,-50.0,22.0,27.0,32.0,40.0,39.0,38.0,165.0,165.0,166.0,97.0,97.0,100.0,99.0,16.0,16.0,20.0,24.0,23.0,33.0,29.0,32.0,17.0,27.0,37.0,65.0,3050.0,37.09090805,0.943879783,NF
14.18000031,14.89000034,13.42000008,3065.0,3164.0,2831.0,226.0,306.0,311.0,292.0,5.980000019,39.0,38.0,38.0,37.0,38.0,37.0,38.0,37.0,37.0,36.0,37.0,-14.0,0.0,-50.0,22.0,28.0,33.0,39.0,39.0,38.0,165.0,165.0,165.0,108.0,108.0,110.0,109.0,17.0,16.0,20.0,24.0,23.0,34.0,29.0,32.0,17.0,27.0,37.0,66.0,3050.0,37.45454407,0.82019949,NF
14.18999958,15.02000046,13.77999973,3069.0,3147.0,3002.0,226.0,307.0,310.0,304.0,7.230000019,39.0,38.0,38.0,37.0,38.0,37.0,38.0,37.0,37.0,36.0,37.0,-14.0,0.0,-50.0,22.0,28.0,33.0,40.0,39.0,38.0,165.0,165.0,166.0,110.0,109.0,111.0,110.0,17.0,16.0,20.0,24.0,23.0,34.0,29.0,32.0,17.0,27.0,37.0,66.0,3050.0,37.45454407,0.82019949,NF
9.470000267,15.60000038,1.379999995,1644.0,3148.0,0.0,227.0,177.0,1035.0,0.0,26.69000053,38.0,38.0,37.0,37.0,38.0,37.0,38.0,37.0,37.0,36.0,37.0,-14.0,0.0,-50.0,22.0,28.0,32.0,40.0,39.0,39.0,165.0,165.0,166.0,100.0,99.0,105.0,103.0,16.0,16.0,20.0,24.0,23.0,34.0,29.0,32.0,17.0,28.0,37.0,67.0,3050.0,37.27272797,0.646669805,NF
13.96000004,14.94999981,12.44999981,2904.0,3148.0,1863.0,579.0,284.0,301.0,193.0,2.25999999,40.0,39.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,37.0,38.0,-14.0,0.0,-50.0,22.0,28.0,33.0,40.0,40.0,39.0,165.0,165.0,165.0,111.0,110.0,113.0,112.0,17.0,16.0,20.0,24.0,23.0,34.0,30.0,32.0,17.0,27.0,37.0,68.0,3050.0,38.54545593,0.82019949,NF
9.159999847,15.57999992,1.230000019,1489.0,3124.0,0.0,584.0,163.0,1022.0,0.0,24.85000038,40.0,39.0,38.0,38.0,39.0,38.0,39.0,38.0,39.0,37.0,38.0,-14.0,0.0,-50.0,22.0,28.0,33.0,40.0,40.0,39.0,165.0,165.0,166.0,103.0,102.0,108.0,107.0,17.0,17.0,20.0,24.0,23.0,34.0,30.0,32.0,17.0,28.0,37.0,68.0,3050.0,38.45454407,0.82019949,NF
14.14000034,15.14999962,12.96000004,3018.0,3161.0,2118.0,568.0,286.0,298.0,208.0,6.809999943,37.0,36.0,35.0,35.0,36.0,33.0,35.0,33.0,34.0,30.0,31.0,-14.0,0.0,-50.0,18.0,23.0,28.0,37.0,36.0,35.0,165.0,165.0,166.0,106.0,105.0,109.0,108.0,13.0,13.0,16.0,20.0,19.0,30.0,26.0,29.0,14.0,32.0,42.0,66.0,3050.0,34.09090805,2.165850639,NF
14.14000034,15.14999962,12.96000004,3018.0,3161.0,2118.0,568.0,286.0,298.0,208.0,6.809999943,37.0,36.0,35.0,35.0,36.0,33.0,35.0,33.0,34.0,30.0,31.0,-14.0,0.0,-50.0,18.0,23.0,28.0,37.0,36.0,35.0,165.0,165.0,166.0,106.0,105.0,109.0,108.0,13.0,13.0,16.0,20.0,19.0,30.0,26.0,29.0,14.0,32.0,42.0,66.0,3050.0,34.09090805,2.165850639,NF
9.510000229,15.52999973,1.230000019,1745.0,3134.0,0.0,571.0,178.0,1015.0,0.0,29.78000069,37.0,36.0,35.0,36.0,37.0,34.0,36.0,34.0,35.0,31.0,32.0,-14.0,0.0,-50.0,18.0,23.0,28.0,37.0,36.0,35.0,166.0,165.0,166.0,100.0,100.0,106.0,105.0,13.0,13.0,16.0,20.0,19.0,30.0,26.0,29.0,14.0,31.0,42.0,67.0,3050.0,34.81818008,1.940009356,NF
9.510000229,15.52999973,1.230000019,1745.0,3134.0,0.0,571.0,178.0,1015.0,0.0,29.78000069,37.0,36.0,35.0,36.0,37.0,34.0,36.0,34.0,35.0,31.0,32.0,-14.0,0.0,-50.0,18.0,23.0,28.0,37.0,36.0,35.0,166.0,165.0,166.0,100.0,100.0,106.0,105.0,13.0,13.0,16.0,20.0,19.0,30.0,26.0,29.0,14.0,31.0,42.0,67.0,3050.0,34.81818008,1.940009356,NF
14.21000004,15.10000038,13.52999973,3068.0,3158.0,2987.0,574.0,296.0,299.0,294.0,14.92000008,38.0,36.0,36.0,36.0,37.0,33.0,36.0,33.0,34.0,30.0,31.0,-14.0,0.0,-50.0,19.0,24.0,29.0,37.0,37.0,36.0,165.0,165.0,166.0,107.0,107.0,108.0,107.0,14.0,14.0,17.0,20.0,19.0,30.0,26.0,29.0,15.0,33.0,43.0,69.0,3050.0,34.54545593,2.544155598,NF
14.21000004,15.10000038,13.52999973,3068.0,3158.0,2987.0,574.0,296.0,299.0,294.0,14.92000008,38.0,36.0,36.0,36.0,37.0,33.0,36.0,33.0,34.0,30.0,31.0,-14.0,0.0,-50.0,19.0,24.0,29.0,37.0,37.0,36.0,165.0,165.0,166.0,107.0,107.0,108.0,107.0,14.0,14.0,17.0,20.0,19.0,30.0,26.0,29.0,15.0,33.0,43.0,69.0,3050.0,34.54545593,2.544155598,NF
9.229999542,15.23999977,1.49000001,1763.0,3144.0,0.0,578.0,173.0,298.0,0.0,38.31000137,38.0,37.0,36.0,36.0,37.0,34.0,37.0,34.0,35.0,31.0,32.0,-14.0,0.0,-50.0,19.0,24.0,28.0,37.0,37.0,36.0,165.0,165.0,166.0,103.0,103.0,106.0,104.0,14.0,14.0,17.0,20.0,19.0,30.0,26.0,29.0,15.0,32.0,43.0,70.0,3050.0,35.18181992,2.227921963,NF
9.229999542,15.23999977,1.49000001,1763.0,3144.0,0.0,578.0,173.0,298.0,0.0,38.31000137,38.0,37.0,36.0,36.0,37.0,34.0,37.0,34.0,35.0,31.0,32.0,-14.0,0.0,-50.0,19.0,24.0,28.0,37.0,37.0,36.0,165.0,165.0,166.0,103.0,103.0,106.0,104.0,14.0,14.0,17.0,20.0,19.0,30.0,26.0,29.0,15.0,32.0,43.0,70.0,3050.0,35.18181992,2.227921963,NF
14.18000031,15.17000008,13.35000038,3068.0,3145.0,2963.0,585.0,300.0,327.0,294.0,14.84000015,38.0,37.0,36.0,36.0,37.0,34.0,36.0,33.0,34.0,31.0,32.0,-14.0,0.0,-50.0,19.0,24.0,29.0,38.0,37.0,37.0,165.0,165.0,166.0,108.0,107.0,108.0,107.0,15.0,14.0,17.0,21.0,20.0,31.0,27.0,30.0,16.0,33.0,43.0,70.0,3050.0,34.90909195,2.256304502,NF
11.02000046,15.53999996,1.289999962,2192.0,3164.0,0.0,585.0,223.0,315.0,0.0,29.45000076,37.0,37.0,36.0,35.0,37.0,35.0,36.0,35.0,35.0,33.0,34.0,-14.0,0.0,-50.0,19.0,24.0,29.0,38.0,38.0,37.0,165.0,165.0,166.0,106.0,106.0,107.0,106.0,15.0,14.0,18.0,21.0,20.0,31.0,27.0,30.0,16.0,30.0,42.0,71.0,3050.0,35.45454407,1.29333961,NF
14.21000004,15.21000004,13.40999985,3066.0,3150.0,2717.0,600.0,299.0,303.0,284.0,20.15999985,37.0,36.0,37.0,35.0,36.0,35.0,36.0,35.0,35.0,33.0,35.0,-14.0,0.0,-50.0,20.0,26.0,31.0,40.0,39.0,38.0,165.0,165.0,166.0,113.0,112.0,113.0,111.0,15.0,15.0,18.0,22.0,21.0,32.0,28.0,31.0,16.0,26.0,36.0,66.0,3050.0,35.45454407,1.128152132,NF
14.21000004,15.21000004,13.40999985,3066.0,3150.0,2717.0,600.0,299.0,303.0,284.0,20.15999985,37.0,36.0,37.0,35.0,36.0,35.0,36.0,35.0,35.0,33.0,35.0,-14.0,0.0,-50.0,20.0,26.0,31.0,40.0,39.0,38.0,165.0,165.0,166.0,113.0,112.0,113.0,111.0,15.0,15.0,18.0,22.0,21.0,32.0,28.0,31.0,16.0,26.0,36.0,66.0,3050.0,35.45454407,1.128152132,NF
9.81000042,15.09000015,1.460000038,1698.0,3153.0,0.0,600.0,180.0,955.0,0.0,40.24000168,37.0,36.0,35.0,35.0,36.0,35.0,36.0,35.0,35.0,33.0,35.0,-14.0,0.0,-50.0,20.0,25.0,30.0,40.0,39.0,38.0,165.0,165.0,166.0,103.0,102.0,106.0,104.0,16.0,15.0,18.0,22.0,21.0,32.0,28.0,31.0,16.0,27.0,36.0,66.0,3050.0,35.27272797,1.009049892,NF
9.81000042,15.09000015,1.460000038,1698.0,3153.0,0.0,600.0,180.0,955.0,0.0,40.24000168,37.0,36.0,35.0,35.0,36.0,35.0,36.0,35.0,35.0,33.0,35.0,-14.0,0.0,-50.0,20.0,25.0,30.0,40.0,39.0,38.0,165.0,165.0,166.0,103.0,102.0,106.0,104.0,16.0,15.0,18.0,22.0,21.0,32.0,28.0,31.0,16.0,27.0,36.0,66.0,3050.0,35.27272797,1.009049892,NF
12.18999958,15.10000038,1.340000033,2491.0,3147.0,0.0,607.0,243.0,301.0,0.0,26.97999954,36.0,35.0,34.0,34.0,35.0,32.0,34.0,33.0,33.0,30.0,31.0,-14.0,0.0,-50.0,20.0,25.0,30.0,40.0,40.0,38.0,165.0,165.0,166.0,101.0,100.0,104.0,103.0,15.0,15.0,18.0,22.0,21.0,31.0,28.0,31.0,16.0,28.0,37.0,65.0,3050.0,33.36363602,1.804035783,NF
12.18999958,15.10000038,1.340000033,2491.0,3147.0,0.0,607.0,243.0,301.0,0.0,26.97999954,36.0,35.0,34.0,34.0,35.0,32.0,34.0,33.0,33.0,30.0,31.0,-14.0,0.0,-50.0,20.0,25.0,30.0,40.0,40.0,38.0,165.0,165.0,166.0,101.0,100.0,104.0,103.0,15.0,15.0,18.0,22.0,21.0,31.0,28.0,31.0,16.0,28.0,37.0,65.0,3050.0,33.36363602,1.804035783,NF
14.18000031,15.05000019,13.28999996,3061.0,3145.0,2409.0,-506.0,286.0,291.0,244.0,9.220000267,36.0,34.0,33.0,33.0,34.0,31.0,33.0,31.0,32.0,28.0,29.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,35.0,34.0,166.0,165.0,166.0,105.0,105.0,108.0,107.0,13.0,12.0,16.0,19.0,17.0,29.0,25.0,28.0,13.0,30.0,40.0,65.0,3050.0,32.18181992,2.315952539,NF
14.18000031,15.05000019,13.28999996,3061.0,3145.0,2409.0,-506.0,286.0,291.0,244.0,9.220000267,36.0,34.0,33.0,33.0,34.0,31.0,33.0,31.0,32.0,28.0,29.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,35.0,34.0,166.0,165.0,166.0,105.0,105.0,108.0,107.0,13.0,12.0,16.0,19.0,17.0,29.0,25.0,28.0,13.0,30.0,40.0,65.0,3050.0,32.18181992,2.315952539,NF
9.140000343,15.26000023,1.070000052,1619.0,3153.0,0.0,-506.0,167.0,950.0,0.0,30.78000069,35.0,35.0,33.0,34.0,35.0,32.0,34.0,32.0,33.0,29.0,30.0,-14.0,0.0,-50.0,17.0,22.0,27.0,36.0,35.0,34.0,166.0,165.0,166.0,96.0,96.0,102.0,101.0,13.0,12.0,16.0,19.0,17.0,29.0,25.0,28.0,13.0,29.0,40.0,66.0,3050.0,32.90909195,2.022599459,NF
9.140000343,15.26000023,1.070000052,1619.0,3153.0,0.0,-506.0,167.0,950.0,0.0,30.78000069,35.0,35.0,33.0,34.0,35.0,32.0,34.0,32.0,33.0,29.0,30.0,-14.0,0.0,-50.0,17.0,22.0,27.0,36.0,35.0,34.0,166.0,165.0,166.0,96.0,96.0,102.0,101.0,13.0,12.0,16.0,19.0,17.0,29.0,25.0,28.0,13.0,29.0,40.0,66.0,3050.0,32.90909195,2.022599459,NF
14.13000011,14.98999977,13.17000008,3028.0,3144.0,2227.0,-509.0,283.0,291.0,216.0,7.239999771,34.0,33.0,32.0,33.0,34.0,31.0,33.0,31.0,31.0,28.0,28.0,-14.0,0.0,-50.0,17.0,22.0,27.0,36.0,35.0,34.0,166.0,165.0,166.0,93.0,92.0,99.0,98.0,13.0,12.0,15.0,19.0,17.0,28.0,25.0,28.0,13.0,29.0,40.0,66.0,3050.0,31.63636398,2.110579252,NF
14.13000011,14.98999977,13.17000008,3028.0,3144.0,2227.0,-509.0,283.0,291.0,216.0,7.239999771,34.0,33.0,32.0,33.0,34.0,31.0,33.0,31.0,31.0,28.0,28.0,-14.0,0.0,-50.0,17.0,22.0,27.0,36.0,35.0,34.0,166.0,165.0,166.0,93.0,92.0,99.0,98.0,13.0,12.0,15.0,19.0,17.0,28.0,25.0,28.0,13.0,29.0,40.0,66.0,3050.0,31.63636398,2.110579252,NF
6.690000057,14.98999977,1.059999943,1037.0,3149.0,0.0,-509.0,112.0,1016.0,0.0,41.86000061,34.0,34.0,32.0,34.0,35.0,32.0,34.0,32.0,33.0,29.0,30.0,-14.0,0.0,-50.0,17.0,22.0,26.0,36.0,35.0,34.0,166.0,165.0,166.0,86.0,85.0,93.0,92.0,13.0,13.0,15.0,19.0,17.0,28.0,25.0,28.0,14.0,28.0,40.0,66.0,3050.0,32.63636398,1.858640671,NF
6.690000057,14.98999977,1.059999943,1037.0,3149.0,0.0,-509.0,112.0,1016.0,0.0,41.86000061,34.0,34.0,32.0,34.0,35.0,32.0,34.0,32.0,33.0,29.0,30.0,-14.0,0.0,-50.0,17.0,22.0,26.0,36.0,35.0,34.0,166.0,165.0,166.0,86.0,85.0,93.0,92.0,13.0,13.0,15.0,19.0,17.0,28.0,25.0,28.0,14.0,28.0,40.0,66.0,3050.0,32.63636398,1.858640671,NF
14.19999981,14.90999985,13.67000008,3070.0,3131.0,3011.0,-532.0,285.0,286.0,285.0,13.60000038,34.0,34.0,32.0,33.0,33.0,31.0,32.0,31.0,31.0,28.0,28.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,34.0,34.0,166.0,165.0,166.0,102.0,101.0,107.0,106.0,13.0,13.0,15.0,19.0,16.0,29.0,25.0,28.0,13.0,28.0,38.0,61.0,3050.0,31.54545403,2.06705761,NF
14.19999981,14.90999985,13.67000008,3070.0,3131.0,3011.0,-532.0,285.0,286.0,285.0,13.60000038,34.0,34.0,32.0,33.0,33.0,31.0,32.0,31.0,31.0,28.0,28.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,34.0,34.0,166.0,165.0,166.0,102.0,101.0,107.0,106.0,13.0,13.0,15.0,19.0,16.0,29.0,25.0,28.0,13.0,28.0,38.0,61.0,3050.0,31.54545403,2.06705761,NF
9.699999809,14.76000023,1.340000033,1731.0,3143.0,0.0,-534.0,175.0,1008.0,0.0,33.56000137,34.0,34.0,32.0,34.0,34.0,32.0,34.0,32.0,32.0,30.0,29.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,35.0,34.0,166.0,165.0,166.0,95.0,95.0,103.0,102.0,13.0,13.0,15.0,19.0,16.0,29.0,26.0,28.0,13.0,27.0,38.0,62.0,3050.0,32.45454407,1.752919674,NF
9.699999809,14.76000023,1.340000033,1731.0,3143.0,0.0,-534.0,175.0,1008.0,0.0,33.56000137,34.0,34.0,32.0,34.0,34.0,32.0,34.0,32.0,32.0,30.0,29.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,35.0,34.0,166.0,165.0,166.0,95.0,95.0,103.0,102.0,13.0,13.0,15.0,19.0,16.0,29.0,26.0,28.0,13.0,27.0,38.0,62.0,3050.0,32.45454407,1.752919674,NF
14.18999958,15.02999973,13.48999977,3069.0,3135.0,3001.0,-539.0,285.0,286.0,285.0,14.47000027,35.0,35.0,33.0,35.0,35.0,33.0,33.0,33.0,32.0,30.0,29.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,35.0,34.0,165.0,166.0,166.0,104.0,104.0,107.0,105.0,12.0,12.0,14.0,19.0,16.0,28.0,25.0,28.0,13.0,29.0,40.0,65.0,3050.0,33.0,2.049390078,NF
14.18999958,15.02999973,13.48999977,3069.0,3135.0,3001.0,-539.0,285.0,286.0,285.0,14.47000027,35.0,35.0,33.0,35.0,35.0,33.0,33.0,33.0,32.0,30.0,29.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,35.0,34.0,165.0,166.0,166.0,104.0,104.0,107.0,105.0,12.0,12.0,14.0,19.0,16.0,28.0,25.0,28.0,13.0,29.0,40.0,65.0,3050.0,33.0,2.049390078,NF
9.329999924,15.55000019,1.289999962,1666.0,3187.0,0.0,-539.0,170.0,1012.0,0.0,33.0,35.0,36.0,33.0,36.0,36.0,34.0,34.0,34.0,33.0,31.0,30.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,35.0,34.0,166.0,165.0,166.0,97.0,97.0,102.0,101.0,12.0,12.0,14.0,19.0,16.0,28.0,25.0,28.0,13.0,28.0,40.0,66.0,3050.0,33.81818008,1.990888238,NF
9.329999924,15.55000019,1.289999962,1666.0,3187.0,0.0,-539.0,170.0,1012.0,0.0,33.0,35.0,36.0,33.0,36.0,36.0,34.0,34.0,34.0,33.0,31.0,30.0,-14.0,0.0,-50.0,17.0,22.0,27.0,35.0,35.0,34.0,166.0,165.0,166.0,97.0,97.0,102.0,101.0,12.0,12.0,14.0,19.0,16.0,28.0,25.0,28.0,13.0,28.0,40.0,66.0,3050.0,33.81818008,1.990888238,NF
14.17000008,14.94999981,13.52999973,3056.0,3135.0,2543.0,-782.0,284.0,289.0,248.0,2.960000038,31.0,29.0,29.0,29.0,30.0,27.0,29.0,27.0,27.0,24.0,24.0,-14.0,0.0,-50.0,13.0,19.0,26.0,29.0,29.0,28.0,166.0,166.0,166.0,97.0,97.0,98.0,96.0,9.0,9.0,12.0,14.0,14.0,24.0,22.0,24.0,9.0,25.0,34.0,55.0,3050.0,27.81818199,2.272363663,NF
10.38000011,15.30000019,1.429999948,2042.0,3141.0,0.0,-782.0,193.0,289.0,0.0,21.04999924,31.0,30.0,29.0,29.0,30.0,27.0,29.0,27.0,28.0,24.0,25.0,-14.0,0.0,-50.0,13.0,19.0,26.0,30.0,30.0,29.0,166.0,166.0,166.0,98.0,98.0,98.0,97.0,9.0,9.0,12.0,14.0,14.0,25.0,22.0,24.0,9.0,24.0,34.0,56.0,3050.0,28.09090996,2.165850639,NF
13.92000008,14.61999989,12.59000015,2886.0,3160.0,1930.0,-860.0,264.0,289.0,185.0,1.029999971,30.0,29.0,28.0,29.0,29.0,27.0,29.0,27.0,27.0,24.0,25.0,-14.0,0.0,-50.0,15.0,19.0,25.0,31.0,31.0,30.0,166.0,166.0,166.0,96.0,96.0,97.0,96.0,13.0,12.0,14.0,17.0,14.0,27.0,24.0,27.0,13.0,24.0,32.0,49.0,3050.0,27.63636398,1.858640671,NF
9.039999962,15.93999958,1.299999952,1579.0,3158.0,0.0,-861.0,161.0,986.0,0.0,28.32999992,30.0,30.0,29.0,30.0,31.0,28.0,30.0,28.0,28.0,25.0,26.0,-14.0,0.0,-50.0,15.0,19.0,25.0,32.0,32.0,31.0,166.0,165.0,166.0,88.0,88.0,92.0,91.0,13.0,12.0,14.0,17.0,14.0,27.0,25.0,27.0,13.0,23.0,33.0,51.0,3050.0,28.63636398,1.858640671,NF
14.18000031,15.28999996,13.46000004,3065.0,3144.0,2774.0,-879.0,289.0,298.0,280.0,9.630000114,34.0,33.0,32.0,32.0,33.0,31.0,32.0,31.0,31.0,28.0,28.0,-14.0,0.0,-50.0,17.0,21.0,27.0,35.0,34.0,34.0,166.0,165.0,166.0,110.0,109.0,101.0,100.0,13.0,13.0,16.0,18.0,16.0,28.0,26.0,28.0,14.0,28.0,37.0,60.0,3050.0,31.36363602,1.91168654,NF
9.659999847,15.53999996,1.25999999,1711.0,3141.0,0.0,-880.0,174.0,1023.0,0.0,33.02999878,34.0,34.0,32.0,34.0,34.0,32.0,33.0,32.0,32.0,29.0,29.0,-14.0,0.0,-50.0,17.0,21.0,27.0,36.0,35.0,34.0,166.0,166.0,166.0,103.0,102.0,97.0,96.0,13.0,13.0,15.0,19.0,16.0,29.0,26.0,28.0,14.0,27.0,38.0,61.0,3050.0,32.27272797,1.848832726,NF
6.309999943,15.18999958,0.0,1060.0,3144.0,0.0,-877.0,111.0,907.0,0.0,53.81000137,32.0,34.0,31.0,34.0,35.0,33.0,33.0,32.0,32.0,30.0,29.0,-14.0,0.0,-50.0,17.0,20.0,26.0,36.0,35.0,34.0,166.0,165.0,166.0,87.0,86.0,86.0,85.0,13.0,13.0,15.0,19.0,16.0,28.0,26.0,28.0,14.0,26.0,37.0,62.0,3050.0,32.27272797,1.793929219,NF
13.89000034,14.52000046,13.22000027,2855.0,3129.0,2262.0,-351.0,260.0,280.0,211.0,1.029999971,29.0,28.0,28.0,28.0,29.0,26.0,28.0,26.0,27.0,24.0,26.0,-14.0,0.0,-50.0,13.0,19.0,25.0,30.0,30.0,30.0,166.0,165.0,166.0,97.0,97.0,95.0,94.0,10.0,10.0,12.0,14.0,13.0,25.0,22.0,25.0,10.0,24.0,33.0,51.0,3050.0,27.18181801,1.537412286,NF
14.06000042,14.59000015,13.55000019,2989.0,3173.0,2547.0,-351.0,275.0,287.0,239.0,1.0,30.0,28.0,29.0,28.0,30.0,26.0,28.0,26.0,28.0,24.0,26.0,-14.0,0.0,-50.0,14.0,19.0,25.0,31.0,30.0,30.0,166.0,165.0,166.0,99.0,99.0,96.0,95.0,10.0,10.0,12.0,14.0,13.0,25.0,22.0,25.0,10.0,25.0,34.0,53.0,3050.0,27.54545403,1.86352551,NF
8.81000042,15.88000011,1.289999962,1570.0,3190.0,0.0,-352.0,160.0,1007.0,0.0,29.73999977,29.0,29.0,30.0,29.0,30.0,27.0,29.0,28.0,29.0,25.0,26.0,-14.0,0.0,-50.0,14.0,19.0,24.0,31.0,31.0,30.0,166.0,165.0,166.0,87.0,87.0,89.0,88.0,10.0,10.0,12.0,15.0,13.0,25.0,23.0,25.0,10.0,24.0,34.0,54.0,3050.0,28.27272797,1.618079662,NF
14.10000038,14.52000046,13.64999962,3016.0,3121.0,2660.0,-213.0,275.0,287.0,254.0,1.0,29.0,31.0,29.0,30.0,31.0,30.0,27.0,29.0,28.0,27.0,25.0,-14.0,0.0,-50.0,16.0,20.0,26.0,31.0,31.0,30.0,166.0,166.0,166.0,91.0,91.0,93.0,92.0,13.0,13.0,14.0,17.0,16.0,27.0,25.0,27.0,13.0,26.0,34.0,51.0,3050.0,28.72727203,1.848832607,NF
12.89999962,15.81000042,1.289999962,2687.0,3136.0,0.0,-212.0,245.0,282.0,0.0,9.130000114,29.0,32.0,30.0,31.0,32.0,30.0,28.0,30.0,28.0,27.0,25.0,-14.0,0.0,-50.0,16.0,21.0,26.0,32.0,32.0,31.0,166.0,165.0,166.0,97.0,97.0,96.0,95.0,13.0,13.0,14.0,17.0,16.0,27.0,25.0,27.0,13.0,27.0,34.0,53.0,3050.0,29.27272797,2.148995638,NF
14.17000008,14.53999996,13.76000023,3059.0,3127.0,2778.0,-208.0,278.0,284.0,261.0,1.690000057,30.0,32.0,30.0,31.0,32.0,31.0,28.0,30.0,28.0,28.0,26.0,-14.0,0.0,-50.0,16.0,20.0,26.0,33.0,32.0,32.0,166.0,165.0,166.0,95.0,95.0,93.0,92.0,13.0,13.0,14.0,17.0,16.0,27.0,25.0,27.0,13.0,27.0,35.0,55.0,3050.0,29.63636398,1.91168654,NF
13.02000046,15.77000046,1.200000048,2683.0,3143.0,0.0,-209.0,243.0,276.0,0.0,7.610000134,30.0,32.0,30.0,32.0,32.0,31.0,28.0,30.0,29.0,28.0,26.0,-14.0,0.0,-50.0,16.0,21.0,27.0,33.0,33.0,32.0,166.0,165.0,166.0,101.0,101.0,95.0,94.0,13.0,13.0,14.0,18.0,16.0,27.0,25.0,27.0,13.0,27.0,35.0,56.0,3050.0,29.81818199,1.940009475,NF
14.18000031,14.61999989,13.72999954,3066.0,3138.0,2929.0,-200.0,285.0,287.0,283.0,1.00999999,32.0,33.0,32.0,33.0,34.0,32.0,30.0,31.0,31.0,28.0,28.0,-14.0,0.0,-50.0,18.0,21.0,27.0,35.0,34.0,33.0,166.0,165.0,166.0,111.0,111.0,100.0,100.0,13.0,13.0,15.0,18.0,17.0,28.0,25.0,28.0,13.0,28.0,37.0,60.0,3050.0,31.27272797,1.954016924,NF
